"bulk_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","ensemblID","gene_type","Class","MGI_Symbol"
"ENSG00000148484.17",-0.0147071357054094,5.04143864072685,-0.237339352592482,0.813411309695519,0.964963296536842,-5.64791575522967,"RSU1","ENSG00000148484","protein_coding","InGen","RSU1"
"ENSG00000266490.1",-0.0239772844724697,1.65157726797713,-0.237338858235307,0.813411690954987,0.964963296536842,-5.64791586101857,"CTD-2349P21.9","ENSG00000266490","lincRNA","InGen","CTD-2349P21.9"
"ENSG00000268401.1",0.0392823501817015,-0.141523594037419,0.237278433432835,0.813458292277,0.964963296536842,-5.64792878983773,"CTC-344H19.4","ENSG00000268401","lincRNA","InGen","CTC-344H19.4"
"ENSG00000271967.1",-0.0443326204519912,-0.697708553113319,-0.237257368046071,0.813474538661115,0.964963296536842,-5.64793329633054,"RP11-134K13.4","ENSG00000271967","lincRNA","InGen","RP11-134K13.4"
"ENSG00000224738.1",0.033857749508765,-0.456677342379907,0.237245932153674,0.813483358467425,0.964963296536842,-5.6479357426301,"AC099850.1","ENSG00000224738","antisense","InGen","AC099850.1"
"ENSG00000234509.1",-0.0312877665870423,-0.422282048794268,-0.237167601003257,0.813543771162149,0.964963296536842,-5.64795249561242,"AP000253.1","ENSG00000234509","lincRNA","InGen","AP000253.1"
"ENSG00000273018.5",-0.112863676280121,1.26633303799061,-0.237159024352053,0.813550385951466,0.964963296536842,-5.64795432959843,"CTD-2303H24.2","ENSG00000273018","processed_transcript","InGen","CTD-2303H24.2"
"ENSG00000142534.6",0.0132963559340448,7.59772644084375,0.237140410822845,0.813564741785237,0.964963296536842,-5.6479583095901,"RPS11","ENSG00000142534","protein_coding","InGen","RPS11"
"ENSG00000249896.2",-0.0213180961027534,2.64677487193391,-0.237104662076321,0.813592313474101,0.964963296536842,-5.64796595260328,"RP11-586D19.1","ENSG00000249896","transcribed_unprocessed_pseudogene","InGen","RP11-586D19.1"
"ENSG00000167543.15",0.0213272035580294,2.43095912570239,0.237088731535053,0.813604600189423,0.964963296536842,-5.64796935815215,"TP53I13","ENSG00000167543","protein_coding","InGen","TP53I13"
"ENSG00000015568.12",-0.0618927134389384,1.39480261516539,-0.237067964188853,0.81362061744825,0.964963296536842,-5.64797379734555,"RGPD5","ENSG00000015568","protein_coding","InGen","RGPD5"
"ENSG00000235994.4",-0.132662029383162,-1.95689870190963,-0.236949960606693,0.813711631755104,0.964982983774786,-5.64799901423212,"RP3-470B24.5","ENSG00000235994","lincRNA","InGen","RP3-470B24.5"
"ENSG00000234073.1",-0.0637165615239279,-1.84705816601728,-0.236936481316181,0.81372202828504,0.964982983774786,-5.64800189390491,"AC011816.1","ENSG00000234073","processed_pseudogene","InGen","AC011816.1"
"ENSG00000155026.16",0.0804600475647627,-1.36174721254078,0.236843080208013,0.813794069165355,0.965018125999313,-5.64802184333226,"RSPH10B","ENSG00000155026","protein_coding","InGen","RSPH10B"
"ENSG00000185340.15",0.0136692477601459,4.4663229434438,0.236694879636925,0.813908380561695,0.965097458774045,-5.64805348120978,"GAS2L1","ENSG00000185340","protein_coding","InGen","GAS2L1"
"ENSG00000232386.9",-0.0714484434763653,-1.61455480982448,-0.236577073866192,0.813999250484861,0.965097458774045,-5.64807861631095,"RP11-66B24.2","ENSG00000232386","lincRNA","InGen","RP11-66B24.2"
"ENSG00000113269.13",-0.0121113577760572,6.87205326111968,-0.236559419828294,0.814012868215767,0.965097458774045,-5.64808238191049,"RNF130","ENSG00000113269","protein_coding","InGen","RNF130"
"ENSG00000261114.1",0.0451186766675365,-0.741491185502767,0.236536415913585,0.814030612748682,0.965097458774045,-5.64808728821616,"RP11-325K4.2","ENSG00000261114","sense_intronic","InGen","RP11-325K4.2"
"ENSG00000218424.2",0.041879954734357,-0.185411515183307,0.236443859530998,0.814102008973493,0.965097839496188,-5.64810702395583,"NDUFS5P1","ENSG00000218424","processed_pseudogene","InGen","NDUFS5P1"
"ENSG00000198842.9",0.0808949079014787,-1.71174162573276,0.236379701068103,0.814151500520841,0.965097839496188,-5.64812069990386,"DUSP27","ENSG00000198842","protein_coding","InGen","DUSP27"
"ENSG00000165588.16",0.0663741351099618,4.03844697380588,0.236371060376335,0.81415816596978,0.965097839496188,-5.64812254146146,"OTX2","ENSG00000165588","protein_coding","InGen","OTX2"
"ENSG00000280432.1",0.0301773904192804,1.21375217597514,0.236280639254822,0.814227917857667,0.965130247878377,-5.64814180854178,"AP000962.1","ENSG00000280432","TEC","InGen","AP000962.1"
"ENSG00000231842.1",0.0362057121993052,-0.0128480514685673,0.236110573888853,0.814359112343934,0.965235374788442,-5.64817802642872,"RP11-527F13.1","ENSG00000231842","lincRNA","InGen","RP11-527F13.1"
"ENSG00000250001.1",0.0730599370671153,-1.10683589587201,0.236055705139692,0.8144014411996,0.965235374788442,-5.64818970597542,"CTD-2201E9.2","ENSG00000250001","sense_intronic","InGen","CTD-2201E9.2"
"ENSG00000148572.15",-0.012949046834152,3.66264001739969,-0.23588550708724,0.814532745157558,0.965278940459859,-5.64822591768172,"NRBF2","ENSG00000148572","protein_coding","InGen","NRBF2"
"ENSG00000276136.1",-0.0595148621580555,-1.61214396453748,-0.235877611995161,0.814538836173493,0.965278940459859,-5.64822759682638,"RP11-50I19.2","ENSG00000276136","lincRNA","InGen","RP11-50I19.2"
"ENSG00000275538.1",-0.128995232737368,-2.22718849670315,-0.235843109228683,0.814565454985527,0.965278940459859,-5.64823493428898,"RNVU1-19","ENSG00000275538","snRNA","InGen","RNVU1-19"
"ENSG00000272906.1",0.0360230117711688,-0.789321923737988,0.235501546563298,0.814828981778568,0.965540945081914,-5.64830751427996,"RP11-533E19.7","ENSG00000272906","lincRNA","InGen","RP11-533E19.7"
"ENSG00000188039.13",0.074015924586714,5.41984545133951,0.235421993219621,0.814890362896059,0.965546925025325,-5.64832440381816,"NWD1","ENSG00000188039","protein_coding","InGen","NWD1"
"ENSG00000129315.9",0.0112866722196838,5.71036144807537,0.23538502209372,0.814918889173686,0.965546925025325,-5.6483322510199,"CCNT1","ENSG00000129315","protein_coding","InGen","CCNT1"
"ENSG00000213015.8",-0.0129068823282392,3.00886078034694,-0.235239990822101,0.81503079522417,0.96562923809659,-5.64836302235298,"ZNF580","ENSG00000213015","protein_coding","InGen","ZNF580"
"ENSG00000138376.10",-0.0231177635671845,4.02494224659709,-0.23513345707363,0.815112999087293,0.965667948421649,-5.64838561360284,"BARD1","ENSG00000138376","protein_coding","InGen","BARD1"
"ENSG00000167785.8",0.0157744532904885,4.27821730854484,0.235087657361026,0.815148339832636,0.965667948421649,-5.64839532262506,"ZNF558","ENSG00000167785","protein_coding","InGen","ZNF558"
"ENSG00000176986.15",0.00836638473305089,6.25520896897591,0.235012851054119,0.815206063969139,0.965686058911073,-5.64841117666107,"SEC24C","ENSG00000176986","protein_coding","InGen","SEC24C"
"ENSG00000199489.1",-0.0514619704669386,-0.7335252613495,-0.23489930695535,0.815293682022422,0.965721552175751,-5.64843523095443,"SNORD115-25","ENSG00000199489","snoRNA","InGen","SNORD115-25"
"ENSG00000097007.17",-0.0124748681429036,6.03730644928175,-0.234855391599268,0.815327570622776,0.965721552175751,-5.64844453130397,"ABL1","ENSG00000097007","protein_coding","InGen","ABL1"
"ENSG00000165171.10",-0.0544070648222724,-0.120393918081869,-0.234809038531301,0.81536334074322,0.965721552175751,-5.64845434602816,"WBSCR27","ENSG00000165171","protein_coding","InGen","WBSCR27"
"ENSG00000215252.11",-0.030597592888074,4.75165701762757,-0.234727516930271,0.815426250972457,0.965745798226774,-5.64847160259351,"GOLGA8B","ENSG00000215252","protein_coding","InGen","GOLGA8B"
"ENSG00000232437.1",0.0462986580329184,-1.49829382228349,0.234493908750483,0.815606533230899,0.965772607632745,-5.64852101987859,"RP11-487I5.4","ENSG00000232437","processed_pseudogene","InGen","RP11-487I5.4"
"ENSG00000111215.11",-0.0183929318088921,2.28780648532451,-0.234458066857474,0.815634194358468,0.965772607632745,-5.64852859750087,"PRR4","ENSG00000111215","protein_coding","InGen","PRR4"
"ENSG00000178082.6",0.0202329128015541,2.29147441765327,0.234358494990651,0.815711040598006,0.965772607632745,-5.64854964272531,"TWF1P1","ENSG00000178082","processed_pseudogene","InGen","TWF1P1"
"ENSG00000272894.5",0.0216469633709993,1.71723295011925,0.234357581953805,0.815711745257797,0.965772607632745,-5.64854983566091,"RP5-1159O4.1","ENSG00000272894","lincRNA","InGen","RP5-1159O4.1"
"ENSG00000124786.9",0.0150526753296874,3.45020408520142,0.234264307911116,0.815783732721792,0.965772607632745,-5.64856954163021,"SLC35B3","ENSG00000124786","protein_coding","InGen","SLC35B3"
"ENSG00000001561.6",-0.0172237806099419,6.39790016347253,-0.234239714196979,0.815802714037384,0.965772607632745,-5.64857473623074,"ENPP4","ENSG00000001561","protein_coding","InGen","ENPP4"
"ENSG00000130382.8",-0.0125042966223265,5.71460405744099,-0.234209155509883,0.815826299247067,0.965772607632745,-5.64858118997466,"MLLT1","ENSG00000130382","protein_coding","InGen","MLLT1"
"ENSG00000179941.6",-0.0116540073778354,4.45159676338568,-0.23419849351598,0.8158345282197,0.965772607632745,-5.64858344150264,"BBS10","ENSG00000179941","protein_coding","InGen","BBS10"
"ENSG00000136732.14",0.0326016989091294,1.74792194668924,0.234145172534045,0.815875681896724,0.965772607632745,-5.64859469993395,"GYPC","ENSG00000136732","protein_coding","InGen","GYPC"
"ENSG00000104687.12",0.0148813581850341,5.81455784001792,0.234137996609562,0.815881220388346,0.965772607632745,-5.64859621489562,"GSR","ENSG00000104687","protein_coding","InGen","GSR"
"ENSG00000164244.20",0.0124630974930726,4.47397741393561,0.234093282946358,0.81591573131216,0.965772607632745,-5.64860565367932,"PRRC1","ENSG00000164244","protein_coding","InGen","PRRC1"
"ENSG00000270720.1",0.0640080832018293,-1.5840562756671,0.233738708410277,0.816189412261232,0.966046305285374,-5.64868043855378,"RP11-84C13.2","ENSG00000270720","lincRNA","InGen","RP11-84C13.2"
"ENSG00000002933.7",-0.0362842403574791,2.9817450329706,-0.233654021808743,0.816254781657574,0.96607342858479,-5.64869828344936,"TMEM176A","ENSG00000002933","protein_coding","InGen","TMEM176A"
"ENSG00000188779.10",0.0353207014431442,0.0207779313463746,0.233544270480381,0.816339500422406,0.96612344870045,-5.64872140030957,"SKOR1","ENSG00000188779","protein_coding","InGen","SKOR1"
"ENSG00000275055.1",-0.0378310274270028,0.148038746375376,-0.233375510213908,0.816469773428718,0.966156597757264,-5.64875692505306,"CTC-471J1.11","ENSG00000275055","antisense","InGen","CTC-471J1.11"
"ENSG00000125089.16",0.0556670007771441,3.01680505289298,0.233308749735274,0.816521310038786,0.966156597757264,-5.64877097134301,"SH3TC1","ENSG00000125089","protein_coding","InGen","SH3TC1"
"ENSG00000254893.5",0.0433590024205226,-0.936007769242132,0.233224476084406,0.816586367336311,0.966156597757264,-5.64878869665058,"AC113404.1","ENSG00000254893","protein_coding","InGen","AC113404.1"
"ENSG00000163645.14",0.0445487742159894,-1.19582479295731,0.233200632454224,0.81660477430069,0.966156597757264,-5.64879371053071,"ERICH6","ENSG00000163645","protein_coding","InGen","ERICH6"
"ENSG00000236548.1",-0.0261161669292434,0.987868887234658,-0.233198238884854,0.816606622110074,0.966156597757264,-5.64879421382641,"RNF217-AS1","ENSG00000236548","antisense","InGen","RNF217-AS1"
"ENSG00000111261.13",-0.0151595481798508,4.07835316891635,-0.233082820016634,0.816695725462483,0.966156597757264,-5.64881847683071,"MANSC1","ENSG00000111261","protein_coding","InGen","MANSC1"
"ENSG00000143171.12",-0.0372456048882048,2.2794873818271,-0.233075510024622,0.816701368857769,0.966156597757264,-5.64882001311161,"RXRG","ENSG00000143171","protein_coding","InGen","RXRG"
"ENSG00000258056.2",0.0190278491527227,3.16140051604308,0.232934112918996,0.816810530927752,0.966156597757264,-5.64884971992287,"RP11-644F5.11","ENSG00000258056","antisense","InGen","RP11-644F5.11"
"ENSG00000269578.1",-0.0532113061014627,-1.47085679171925,-0.232917212469434,0.816823578739047,0.966156597757264,-5.64885326941813,"CTD-3222D19.5","ENSG00000269578","sense_intronic","InGen","CTD-3222D19.5"
"ENSG00000149554.12",0.0321855969114302,0.98584812417224,0.232896934296747,0.816839234354478,0.966156597757264,-5.64885752797632,"CHEK1","ENSG00000149554","protein_coding","InGen","CHEK1"
"ENSG00000082701.14",-0.00999289875930666,7.31424669998498,-0.232797287869559,0.816916166747878,0.966156597757264,-5.64887844904959,"GSK3B","ENSG00000082701","protein_coding","InGen","GSK3B"
"ENSG00000185222.7",0.0288746276586599,4.20685914922535,0.232785794370716,0.81692504046334,0.966156597757264,-5.64888086157052,"TCEAL9","ENSG00000185222","protein_coding","InGen","TCEAL9"
"ENSG00000162086.14",-0.0089527956346346,4.42915898975444,-0.232714280699088,0.816980254131042,0.966156597757264,-5.64889586984175,"ZNF75A","ENSG00000162086","protein_coding","InGen","ZNF75A"
"ENSG00000273136.6",-0.042126702145595,3.84986504775774,-0.232685466596838,0.81700250094305,0.966156597757264,-5.64890191563528,"NBPF26","ENSG00000273136","protein_coding","InGen","NBPF26"
"ENSG00000251279.1",0.073814086215837,-1.65184428054259,0.232661714639121,0.81702083948538,0.966156597757264,-5.64890689872491,"CTC-436P18.1","ENSG00000251279","antisense","InGen","CTC-436P18.1"
"ENSG00000139629.15",-0.0408602780632795,3.73806548579494,-0.232628057604766,0.81704682577082,0.966156597757264,-5.64891395900106,"GALNT6","ENSG00000139629","protein_coding","InGen","GALNT6"
"ENSG00000163754.17",-0.0135084880286105,4.92902911032522,-0.232497173372977,0.81714788224975,0.966225887683831,-5.64894140505746,"GYG1","ENSG00000163754","protein_coding","InGen","GYG1"
"ENSG00000145431.10",0.020103076562734,3.0785755755316,0.232336963467294,0.817271585521386,0.966321947424122,-5.64897497965314,"PDGFC","ENSG00000145431","protein_coding","InGen","PDGFC"
"ENSG00000078967.12",-0.0109297154326068,4.3595786827203,-0.232034378176675,0.817505234259661,0.966501921672743,-5.64903832835594,"UBE2D4","ENSG00000078967","protein_coding","InGen","UBE2D4"
"ENSG00000137845.14",-0.0111425317485578,6.84552700304359,-0.232029832512351,0.81750874443474,0.966501921672743,-5.64903927940007,"ADAM10","ENSG00000137845","protein_coding","InGen","ADAM10"
"ENSG00000145414.8",0.0126178743710502,3.26566776010203,0.231948770555677,0.817571341345048,0.966506561037055,-5.64905623606608,"NAF1","ENSG00000145414","protein_coding","InGen","NAF1"
"ENSG00000262580.5",-0.0305974171338131,1.59674777645842,-0.231914748608243,0.817597613814524,0.966506561037055,-5.64906335106912,"RP11-334C17.5","ENSG00000262580","antisense","InGen","RP11-334C17.5"
"ENSG00000165626.16",0.0252228296282858,3.60098562493902,0.231551898969216,0.817877827147371,0.966787586856038,-5.64913916898087,"BEND7","ENSG00000165626","protein_coding","InGen","BEND7"
"ENSG00000143434.15",0.0144153220354869,4.15521333712978,0.231276159946169,0.818090784717494,0.966944326828586,-5.64919670582697,"SEMA6C","ENSG00000143434","protein_coding","InGen","SEMA6C"
"ENSG00000258998.1",-0.0899831872600324,-1.14959255625581,-0.231265354829959,0.818099129960242,0.966944326828586,-5.64919895907486,"RP11-398E10.1","ENSG00000258998","lincRNA","InGen","RP11-398E10.1"
"ENSG00000253649.3",0.123686316993049,-2.79460259137596,0.231134086943331,0.818200515332538,0.966944326828586,-5.64922632467277,"PRSS51","ENSG00000253649","protein_coding","InGen","PRSS51"
"ENSG00000161791.13",-0.0195808809596369,5.66382656901411,-0.231116585967743,0.818214032530748,0.966944326828586,-5.64922997195447,"FMNL3","ENSG00000161791","protein_coding","InGen","FMNL3"
"ENSG00000277386.1",0.0572980717043089,-1.24973904156312,0.231105125321813,0.818222884400213,0.966944326828586,-5.64923236025514,"RP11-141M1.4","ENSG00000277386","sense_intronic","InGen","RP11-141M1.4"
"ENSG00000254093.8",-0.0225392551690323,2.00141588435782,-0.230981304160726,0.818318521786857,0.966969696876008,-5.64925815599382,"PINX1","ENSG00000254093","protein_coding","InGen","PINX1"
"ENSG00000249850.1",0.0227276498471353,1.44880634412848,0.230891519206678,0.818387871923294,0.966969696876008,-5.6492768523235,"KRT18P31","ENSG00000249850","processed_pseudogene","InGen","KRT18P31"
"ENSG00000085415.15",-0.0134318158418804,4.8622324154449,-0.230852937530685,0.818417672962501,0.966969696876008,-5.64928488413421,"SEH1L","ENSG00000085415","protein_coding","InGen","SEH1L"
"ENSG00000196263.7",0.0120896275670328,5.08349079301787,0.230799855628392,0.818458674626628,0.966969696876008,-5.64929593236774,"ZNF471","ENSG00000196263","protein_coding","InGen","ZNF471"
"ENSG00000237172.3",-0.0294555490469346,2.6926669428887,-0.230725866060265,0.818515826700283,0.966969696876008,-5.64931132800253,"B3GNT9","ENSG00000237172","protein_coding","InGen","B3GNT9"
"ENSG00000163565.18",0.0327724282143023,4.04445209367452,0.230698502921658,0.818536963176711,0.966969696876008,-5.6493170204348,"IFI16","ENSG00000163565","protein_coding","InGen","IFI16"
"ENSG00000124209.3",0.00977398152497866,6.69038002392457,0.230692237238634,0.818541803081497,0.966969696876008,-5.64931832380807,"RAB22A","ENSG00000124209","protein_coding","InGen","RAB22A"
"ENSG00000167994.11",-0.0311680349355644,2.22328678560319,-0.230397443930481,0.818769523195505,0.967134469298196,-5.64937960613446,"RAB3IL1","ENSG00000167994","protein_coding","InGen","RAB3IL1"
"ENSG00000178209.14",-0.019610516063162,8.50293028482622,-0.230319964256183,0.818829376834348,0.967134469298196,-5.64939569981958,"PLEC","ENSG00000178209","protein_coding","InGen","PLEC"
"ENSG00000260442.5",-0.0421677825517776,-1.57314029560524,-0.230247095402892,0.818885669572837,0.967134469298196,-5.64941083084122,"ATP2A1-AS1","ENSG00000260442","antisense","InGen","ATP2A1-AS1"
"ENSG00000276698.1",-0.0548254908300772,-0.417992198918637,-0.230236776770425,0.818893641013673,0.967134469298196,-5.64941297309149,"RP11-468E2.10","ENSG00000276698","lincRNA","InGen","RP11-468E2.10"
"ENSG00000251896.1",-0.0271365109449984,0.721615629535187,-0.230236591355836,0.818893784251962,0.967134469298196,-5.64941301158452,"SNORD116-27","ENSG00000251896","snoRNA","InGen","SNORD116-27"
"ENSG00000116906.11",0.00909452223829328,5.05300747102467,0.230098710108942,0.819000303344872,0.967199418417103,-5.64944162788375,"GNPAT","ENSG00000116906","protein_coding","InGen","GNPAT"
