,names,avg_logFC,ct,pheno
7111,Wdr74,1.3328995562881834,Oligodendrocytes,resilient
4151,Nr4a2,-1.72575530625,Oligodendrocytes,resilient
687,Atrnl1,-3.206541741438907,Oligodendrocytes,resilient
7431,Zzef1,0.3612227230045025,Oligodendrocytes,resilient
7174,Ykt6,0.6950686484623115,Oligodendrocytes,resilient
1027,Ccnk,0.7369761907859297,Oligodendrocytes,resilient
7034,Vps11,0.6264111799738693,Oligodendrocytes,resilient
3266,Ldb1,0.7692418890211056,Oligodendrocytes,resilient
2999,Ino80c,0.8703596490130654,Oligodendrocytes,resilient
3156,Khsrp,0.08564545798355176,Oligodendrocytes,resilient
655,Atp5l,0.4092405727859296,Oligodendrocytes,resilient
6838,Ubap1,0.36781248867824323,Oligodendrocytes,resilient
5807,Slc35a1,1.1261646958110552,Oligodendrocytes,resilient
5736,Sik2,0.22725619431518995,Oligodendrocytes,resilient
2514,Gm32647,-3.473043322512563,Oligodendrocytes,resilient
4941,Pstk,0.6255078731919598,Oligodendrocytes,resilient
4472,Pex11b,0.6846867296361809,Oligodendrocytes,resilient
1970,Elob,0.4536042461969849,Oligodendrocytes,resilient
5331,Robo3,-2.5301427493467337,Oligodendrocytes,resilient
1968,Elmsan1,0.7073600295296483,Oligodendrocytes,resilient
3201,Klhl5,0.6589441163188581,Oligodendrocytes,resilient
7155,Xrcc4,0.3916132345110575,Oligodendrocytes,resilient
5043,Rab39b,0.5493724795456373,Oligodendrocytes,resilient
7116,Wdr89,0.6130693908423803,Oligodendrocytes,resilient
3052,Itgb1bp1,0.3667874586762203,Oligodendrocytes,resilient
6159,Stk4,0.5547619670780056,Oligodendrocytes,resilient
530,Arih1,0.16560689371186568,Oligodendrocytes,resilient
3077,Jmjd1c,0.1302775581741753,Oligodendrocytes,resilient
7018,Vdac1,0.005787916782505127,Oligodendrocytes,resilient
1177,Chchd5,0.7744914940538911,Oligodendrocytes,resilient
2689,Gstz1,0.544082392276292,Oligodendrocytes,resilient
4622,Plekhf1,0.8907509581741404,Oligodendrocytes,resilient
5743,Sirt1,0.5254726443454655,Oligodendrocytes,resilient
2182,Fam92a,0.329965555876664,Oligodendrocytes,resilient
5691,Sft2d2,0.8749014105167907,Oligodendrocytes,resilient
3205,Kmt2b,0.6163471335773175,Oligodendrocytes,resilient
2701,Gtf2i,0.006507737586506034,Oligodendrocytes,resilient
2261,Fgfr2,0.43353672571802093,Oligodendrocytes,resilient
6150,Stim2,0.5378549628612229,Oligodendrocytes,resilient
5098,Rap1a,0.4572910318925985,Oligodendrocytes,resilient
6402,Thop1,1.166956158913918,Oligodendrocytes,resilient
4997,Pwwp2a,0.30013810277247327,Oligodendrocytes,resilient
2216,Fbxo25,0.5359989132141995,Oligodendrocytes,resilient
5212,Rfk,0.46225529683246175,Oligodendrocytes,resilient
2902,Hspa4l,0.026875104122635357,Oligodendrocytes,resilient
2765,Hdac4,0.615774636155703,Oligodendrocytes,resilient
124,A230006K03Rik,-2.5797513167773083,Oligodendrocytes,resilient
1643,Ddx47,0.5452301879983906,Oligodendrocytes,resilient
6279,Tank,0.43567876678374573,Oligodendrocytes,resilient
3174,Kin,0.45749470507543755,Oligodendrocytes,resilient
503,Arglu1,0.1841596650833092,Oligodendrocytes,resilient
6979,Usp48,0.32086658622743913,Oligodendrocytes,resilient
2422,Gcsh,0.20295242366989136,Oligodendrocytes,resilient
2104,Fabp5,0.40117626311871224,Oligodendrocytes,resilient
6444,Tlk2,0.2896309329287867,Oligodendrocytes,resilient
4650,Pmm2,0.6584249556418511,Oligodendrocytes,resilient
254,Adam22,0.13098196863691147,Oligodendrocytes,resilient
6015,Sp4,0.4496090308271629,Oligodendrocytes,resilient
2410,Gatm,0.027487955331267605,Oligodendrocytes,resilient
6371,Tfam,0.5313356703595573,Oligodendrocytes,resilient
7391,Zhx1,0.20700285897004164,Oligodendrocytes,resilient
787,Bicd1,0.1124564628658538,Oligodendrocytes,resilient
1311,Cntfr,0.4399594087287181,Oligodendrocytes,resilient
5252,Rin2,0.6082660723727108,Oligodendrocytes,resilient
681,Atpaf1,0.3685826733298913,Oligodendrocytes,resilient
3022,Ip6k1,0.3184900357480918,Oligodendrocytes,resilient
6093,Srpr,-0.0016690364305616948,Oligodendrocytes,resilient
4712,Pop7,0.6206901214319646,Oligodendrocytes,resilient
328,Aimp2,1.1452856381421095,Oligodendrocytes,resilient
5728,Shprh,0.2479657843017234,Oligodendrocytes,resilient
5745,Sirt3,0.4444731577890075,Oligodendrocytes,resilient
6055,Spry2,0.046150100892659286,Oligodendrocytes,resilient
5600,Sec14l1,0.2918190523195006,Oligodendrocytes,resilient
4888,Prxl2b,25.728783627064036,Oligodendrocytes,resilient
1408,Cpsf7,0.3032847157691099,Oligodendrocytes,resilient
3831,Mtmr1,0.5533614682944019,Oligodendrocytes,resilient
3408,Lztr1,0.3678342652516029,Oligodendrocytes,resilient
108,5730455P16Rik,0.37441681908503627,Oligodendrocytes,resilient
6875,Ube4b,0.12617615392577944,Oligodendrocytes,resilient
6783,Tubb3,0.20000184959764775,Oligodendrocytes,resilient
1865,Echdc1,0.3120444575058469,Oligodendrocytes,resilient
5782,Slc25a19,0.6891968757220545,Oligodendrocytes,resilient
1870,Ecsit,0.4173295972825177,Oligodendrocytes,resilient
6258,Tada3,0.7121786129895246,Oligodendrocytes,resilient
4127,Nova1,0.34276802067906126,Oligodendrocytes,resilient
6204,Supt20,0.2560100064836664,Oligodendrocytes,resilient
5663,Sertad3,0.7607257858058017,Oligodendrocytes,resilient
3071,Jak2,0.2533838697230661,Oligodendrocytes,resilient
4353,Paqr8,0.18458500123537672,Oligodendrocytes,resilient
609,Atg101,0.23400506996922607,Oligodendrocytes,resilient
497,Arfgap3,0.5286719133465645,Oligodendrocytes,resilient
501,Arfip2,0.43817304434414667,Oligodendrocytes,resilient
3629,Mgat3,0.3499443611486699,Oligodendrocytes,resilient
2631,Gpr180,0.5176819099764208,Oligodendrocytes,resilient
1854,E2f5,0.7756747102519145,Oligodendrocytes,resilient
5678,Sf3a1,0.7174343548307134,Oligodendrocytes,resilient
6328,Tcf12,0.3023241104524385,Oligodendrocytes,resilient
2794,Hexim1,0.7080651593771417,Oligodendrocytes,resilient
6545,Tmem246,0.27368743441857085,Oligodendrocytes,resilient
2677,Gsk3b,0.11916590851250956,Oligodendrocytes,resilient
6616,Tollip,0.4345822104652368,Oligodendrocytes,resilient
1113,Cdkn2aip,0.3954743281213929,Oligodendrocytes,resilient
691,Atxn1l,1.040863347080645,Oligodendrocytes,resilient
5866,Smad4,0.18253972633416393,Oligodendrocytes,resilient
3122,Kcnn2,-2.1717240471975803,Oligodendrocytes,resilient
1100,Cdk19,0.29572454673185483,Oligodendrocytes,resilient
6190,Sucla2,0.04200267460725282,Oligodendrocytes,resilient
3900,Naca,0.41646917508669357,Oligodendrocytes,resilient
4557,Pigu,0.6442287807762097,Oligodendrocytes,resilient
2775,Heatr5a,0.476608700030248,Oligodendrocytes,resilient
2628,Gpr137c,0.19614438218926478,Oligodendrocytes,resilient
2447,Ginm1,0.5936793034845735,Oligodendrocytes,resilient
4461,Pef1,0.9067692280258117,Oligodendrocytes,resilient
5152,Rbm34,0.7107925392337165,Oligodendrocytes,resilient
973,Cbx6,-0.008095738517186587,Oligodendrocytes,resilient
4109,Nol11,0.5972213999334409,Oligodendrocytes,resilient
136,AC110241.2,0.500276777166196,Oligodendrocytes,resilient
1893,Efna2,1.4329250957946753,Oligodendrocytes,resilient
4236,Nus1,0.28067950838949374,Oligodendrocytes,resilient
5096,Ranbp9,0.2739745036037313,Oligodendrocytes,resilient
6363,Tet1,0.33864104557446034,Oligodendrocytes,resilient
5175,Rce1,0.7124584938107726,Oligodendrocytes,resilient
5971,Snx21,0.8984646552370386,Oligodendrocytes,resilient
2255,Fgd3,0.7287365341404358,Oligodendrocytes,resilient
2928,Ice1,0.16526743181322479,Oligodendrocytes,resilient
7157,Xrcc6,0.237785709763297,Oligodendrocytes,resilient
1712,Dkc1,0.4844254296844229,Oligodendrocytes,resilient
3961,Ndel1,0.2533621945642877,Oligodendrocytes,resilient
7183,Ythdc2,0.37132055559275623,Oligodendrocytes,resilient
5335,Rora,-1.3683133994552057,Oligodendrocytes,resilient
2498,Gm20300,0.5976138308353511,Oligodendrocytes,resilient
193,Abi2,0.20484082516803875,Oligodendrocytes,resilient
3747,Mrpl39,0.850741835862765,Oligodendrocytes,resilient
6618,Tom1l2,0.08126037713481314,Oligodendrocytes,resilient
4110,Nol12,0.4995840225967104,Oligodendrocytes,resilient
4667,Pnrc2,0.49197143440088814,Oligodendrocytes,resilient
733,Bach1,0.5387870446810658,Oligodendrocytes,resilient
5942,Snrnp40,0.4806192440591441,Oligodendrocytes,resilient
1756,Dnajc5,0.10475090908306359,Oligodendrocytes,resilient
3096,Kat5,0.9978643274989907,Oligodendrocytes,resilient
6278,Tango2,0.5458764537111426,Oligodendrocytes,resilient
4030,Nelfb,0.4581318361241421,Oligodendrocytes,resilient
6954,Usp14,0.08821376179926874,Oligodendrocytes,resilient
760,Bckdhb,0.4555965275816474,Oligodendrocytes,resilient
1438,Crtc3,0.5174447787090652,Oligodendrocytes,resilient
6744,Tsnax,0.2551287628709822,Oligodendrocytes,resilient
4481,Pex6,0.7517494059369951,Oligodendrocytes,resilient
3240,Lamtor3,0.27555209231801797,Oligodendrocytes,resilient
5030,Rab1a,-0.031080369400366317,Oligodendrocytes,resilient
6323,Tceal3,0.40561408444374875,Oligodendrocytes,resilient
1821,Dus2,0.8417525270349424,Oligodendrocytes,resilient
7162,Yars,0.47306027226141417,Oligodendrocytes,resilient
6820,Tyw1,0.7680682851515152,Oligodendrocytes,resilient
2585,Golga4,0.0947039424717345,Oligodendrocytes,resilient
579,Asb8,0.3920790491883411,Oligodendrocytes,resilient
3337,Lrif1,0.4253159416728632,Oligodendrocytes,resilient
2697,Gtf2f2,0.3352632608407646,Oligodendrocytes,resilient
1221,Chuk,0.427343960383916,Oligodendrocytes,resilient
5532,Sat2,0.6691668133259244,Oligodendrocytes,resilient
5804,Slc30a9,0.031946475185831484,Oligodendrocytes,resilient
2532,Gm4593,0.4422128175692059,Oligodendrocytes,resilient
5282,Rnf115,0.11698333272684987,Oligodendrocytes,resilient
7049,Vps37c,1.5048621514750455,Oligodendrocytes,resilient
7137,Wtap,-0.016793524265209216,Oligodendrocytes,resilient
2357,G0s2,0.8799174075965231,Oligodendrocytes,resilient
1083,Cdh11,0.3087031624643793,Oligodendrocytes,resilient
3811,Mta1,0.6799615418742418,Oligodendrocytes,resilient
5996,Sorcs1,0.31020910211969266,Oligodendrocytes,resilient
1193,Chfr,0.3317390640124368,Oligodendrocytes,resilient
404,Ankhd1,0.08483833845371001,Oligodendrocytes,resilient
3250,Larp1b,0.3350160811940534,Oligodendrocytes,resilient
7028,Virma,0.5325507438895631,Oligodendrocytes,resilient
2848,Hnrnpa2b1,0.45454159139793654,Oligodendrocytes,resilient
6670,Trappc13,0.3305698615290431,Oligodendrocytes,resilient
3038,Irf2bpl,0.1262651324617874,Oligodendrocytes,resilient
1909,Eif1,0.05764068773795225,Oligodendrocytes,resilient
7089,Wdfy3,0.04664216033907885,Oligodendrocytes,resilient
3280,Leo1,0.6786571684156212,Oligodendrocytes,resilient
2316,Foxp2,-2.2112320602590043,Oligodendrocytes,resilient
4744,Ppm1e,-2.408684069910967,Oligodendrocytes,resilient
6776,Ttf1,0.9227420442177697,Oligodendrocytes,resilient
1382,Cox5b,0.39732461839271255,Oligodendrocytes,resilient
79,3110021N24Rik,0.5219019626554655,Oligodendrocytes,resilient
1852,E130307A14Rik,0.4032644899491903,Oligodendrocytes,resilient
3968,Ndrg4,-1.2437605030755214,Oligodendrocytes,resilient
6013,Sp3,0.07931895229299149,Oligodendrocytes,resilient
4876,Prr14,0.6879427995585258,Oligodendrocytes,resilient
2901,Hspa4,0.02561229152809903,Oligodendrocytes,resilient
207,Acadsb,0.37105155658250305,Oligodendrocytes,resilient
531,Arih2,0.2973977606926286,Oligodendrocytes,resilient
1432,Crlf3,0.6623469636431754,Oligodendrocytes,resilient
3203,Klhl9,0.08913485878603847,Oligodendrocytes,resilient
7017,Vcpip1,0.40261488045334143,Oligodendrocytes,resilient
34,1700123O20Rik,0.5798689257869152,Oligodendrocytes,resilient
6997,Uvrag,0.5450672909722504,Oligodendrocytes,resilient
1484,Ctnnb1,-0.042174366744737034,Oligodendrocytes,resilient
5792,Slc25a44,0.5218663671402229,Oligodendrocytes,resilient
7420,Zranb2,0.09873395396553192,Oligodendrocytes,resilient
6643,Tpi1,0.11917718405807783,Oligodendrocytes,resilient
3941,Ncbp1,0.7387793202594244,Oligodendrocytes,resilient
2800,Hibch,0.5076108295563437,Oligodendrocytes,resilient
6359,Terf2ip,0.3740338520814086,Oligodendrocytes,resilient
4275,Optn,0.7313830566943657,Oligodendrocytes,resilient
6523,Tmem184b,0.30988553719458856,Oligodendrocytes,resilient
5269,Rnaseh1,0.6967200606365295,Oligodendrocytes,resilient
5266,Rmnd5a,0.14216832801062484,Oligodendrocytes,resilient
2897,Hspa14,0.33068001798810054,Oligodendrocytes,resilient
3377,Lsm2,0.44265471280863566,Oligodendrocytes,resilient
6342,Tdg,0.5643868335090209,Oligodendrocytes,resilient
2993,Ing2,0.7536941801804542,Oligodendrocytes,resilient
1250,Cldn34c1,0.7289443100121654,Oligodendrocytes,resilient
919,Calu,0.31439526162823567,Oligodendrocytes,resilient
7283,Zfp292,0.0952230306542316,Oligodendrocytes,resilient
7217,Zc3h7a,0.49926832458174436,Oligodendrocytes,resilient
554,Arnt,0.22141135796999392,Oligodendrocytes,resilient
4054,Nfrkb,0.7292831849087221,Oligodendrocytes,resilient
999,Ccdc25,0.6076813450294177,Oligodendrocytes,resilient
618,Atg4d,0.6049050129052547,Oligodendrocytes,resilient
6515,Tmem167b,0.7016651185693993,Oligodendrocytes,resilient
7277,Zfp276,0.9099617682890198,Oligodendrocytes,resilient
5461,Rrs1,0.7047924372985589,Oligodendrocytes,resilient
3066,Iws1,0.2693267100248346,Oligodendrocytes,resilient
2205,Fbrsl1,0.4244623321763751,Oligodendrocytes,resilient
2686,Gstm6,0.9448865722894256,Oligodendrocytes,resilient
1474,Ctdnep1,0.8363239522371092,Oligodendrocytes,resilient
7024,Vezt,0.3005343987049208,Oligodendrocytes,resilient
5181,Rdh11,0.7806428780775477,Oligodendrocytes,resilient
253,Adam19,0.5746909085038572,Oligodendrocytes,resilient
2890,Hsdl2,0.3397710338628705,Oligodendrocytes,resilient
2068,Etfdh,0.6428990112809582,Oligodendrocytes,resilient
4834,Prkar1a,0.2219059317626396,Oligodendrocytes,resilient
6300,Tbc1d20,0.5301292127279188,Oligodendrocytes,resilient
246,Acy1,0.9388946456011373,Oligodendrocytes,resilient
2656,Gria4,-0.7455605617424858,Oligodendrocytes,resilient
4983,Ptrhd1,0.6109264440008123,Oligodendrocytes,resilient
1597,Dcc,-0.6723079531349045,Oligodendrocytes,resilient
5638,Sema6d,0.20789888748766763,Oligodendrocytes,resilient
1459,Csnk1g3,0.19729906260547747,Oligodendrocytes,resilient
499,Arfgef2,0.26625150189070096,Oligodendrocytes,resilient
631,Atp13a3,0.4223187624883154,Oligodendrocytes,resilient
894,Cabin1,0.5174395823422069,Oligodendrocytes,resilient
2734,Hacd3,0.14109328988982753,Oligodendrocytes,resilient
1223,Ciao1,0.49952466923276423,Oligodendrocytes,resilient
7248,Zfand3,0.156417558044197,Oligodendrocytes,resilient
1072,Cdc40,0.2087321760421474,Oligodendrocytes,resilient
3029,Ippk,0.5835208616104107,Oligodendrocytes,resilient
2236,Fbxw5,0.7666943824359496,Oligodendrocytes,resilient
975,Cby1,0.43365954853203176,Oligodendrocytes,resilient
854,Bsg,0.1575468808388855,Oligodendrocytes,resilient
958,Cavin2,0.7208781812469488,Oligodendrocytes,resilient
5625,Selenoi,0.42099177948891153,Oligodendrocytes,resilient
391,Anapc10,0.6643644268402848,Oligodendrocytes,resilient
1840,Dym,0.4498514344796703,Oligodendrocytes,resilient
3407,Lztfl1,0.14816102423563085,Oligodendrocytes,resilient
3909,Nagk,0.43435862773956047,Oligodendrocytes,resilient
6284,Tardbp,0.12481007575344912,Oligodendrocytes,resilient
5151,Rbm33,0.34522486301343375,Oligodendrocytes,resilient
1326,Cog4,0.490296502197639,Oligodendrocytes,resilient
3417,Maea,0.38941615485723186,Oligodendrocytes,resilient
1277,Clu,-0.809398516436571,Oligodendrocytes,resilient
5095,Ranbp3,0.6133749339360619,Oligodendrocytes,resilient
6410,Thy1,-1.478604839246436,Oligodendrocytes,resilient
637,Atp2a2,0.051639956852841146,Oligodendrocytes,resilient
1833,Dusp3,0.02136129118187971,Oligodendrocytes,resilient
282,Adprhl2,0.826024577983296,Oligodendrocytes,resilient
7253,Zfhx2,0.6567230564697494,Oligodendrocytes,resilient
4646,Plxnb1,0.5461997300052974,Oligodendrocytes,resilient
1479,Ctif,0.17892783276822638,Oligodendrocytes,resilient
2750,Hba-a1,-6.437432364785001,Oligodendrocytes,resilient
451,Ap3s2,0.5333977683880171,Oligodendrocytes,resilient
3766,Mrps10,0.22260736336231188,Oligodendrocytes,resilient
4219,Nudt5,0.5001783760366898,Oligodendrocytes,resilient
1367,Coq5,0.5008541361159804,Oligodendrocytes,resilient
6336,Tcof1,0.6346811641418671,Oligodendrocytes,resilient
4274,Oprm1,-2.2750409302894417,Oligodendrocytes,resilient
2879,Hs6st1,0.7858922068114169,Oligodendrocytes,resilient
3563,Med17,0.5899637637601958,Oligodendrocytes,resilient
5888,Smdt1,0.4143291076141925,Oligodendrocytes,resilient
6395,Them4,0.26396093291415373,Oligodendrocytes,resilient
5514,Samd4,0.19098991204922514,Oligodendrocytes,resilient
785,Bhlhe41,-0.046958472086147056,Oligodendrocytes,resilient
651,Atp5h,0.4525761617417908,Oligodendrocytes,resilient
2400,Gart,0.5910324311648306,Oligodendrocytes,resilient
3284,Letm2,0.5426836977070584,Oligodendrocytes,resilient
6391,Thap12,0.23269569991330885,Oligodendrocytes,resilient
2894,Hsp90ab1,0.04214524639377744,Oligodendrocytes,resilient
4758,Ppp1r14a,0.24528278599245054,Oligodendrocytes,resilient
4813,Prdm2,0.2853646868229592,Oligodendrocytes,resilient
6268,Taf3,0.3038042648751612,Oligodendrocytes,resilient
6012,Sp2,0.7380242522678098,Oligodendrocytes,resilient
838,Brdt,0.3230872797708248,Oligodendrocytes,resilient
6900,Uchl1,-1.0618686961535322,Oligodendrocytes,resilient
3113,Kcnd3,-2.0983768960383906,Oligodendrocytes,resilient
415,Ankrd26,0.43811318602450483,Oligodendrocytes,resilient
513,Arhgap35,0.24477704247050028,Oligodendrocytes,resilient
1571,Dalrd3,0.3447132023836022,Oligodendrocytes,resilient
2866,Homer3,0.9684525251062092,Oligodendrocytes,resilient
5491,Ruvbl2,0.8042784273100491,Oligodendrocytes,resilient
4195,Ntmt1,0.4670450503578431,Oligodendrocytes,resilient
145,AU040320,0.29132945957346273,Oligodendrocytes,resilient
4641,Plrg1,0.7332656691746681,Oligodendrocytes,resilient
6749,Tspan18,-3.092180410604822,Oligodendrocytes,resilient
4890,Psap,0.38188850443604416,Oligodendrocytes,resilient
2509,Gm28376,0.4537021056202738,Oligodendrocytes,resilient
6319,Tcaf1,0.028913508805986102,Oligodendrocytes,resilient
1636,Ddx27,0.551194621191498,Oligodendrocytes,resilient
6014,Sp3os,0.39718638302432047,Oligodendrocytes,resilient
5669,Setd1b,0.4518393608327882,Oligodendrocytes,resilient
126,A230057D06Rik,-0.92249132603843,Oligodendrocytes,resilient
4487,Pfdn5,0.36918069008585447,Oligodendrocytes,resilient
962,Cbfb,0.3320972540169296,Oligodendrocytes,resilient
6036,Sphk2,1.2528549320486608,Oligodendrocytes,resilient
5575,Scrg1,1.8381142606011038,Oligodendrocytes,resilient
5984,Snx9,0.6239225230586792,Oligodendrocytes,resilient
7288,Zfp330,0.8724201525664621,Oligodendrocytes,resilient
576,Asb3,0.4077588735822086,Oligodendrocytes,resilient
2121,Fam120b,0.3806501489579873,Oligodendrocytes,resilient
3291,Lhx9,-2.1472047305993045,Oligodendrocytes,resilient
315,Agtpbp1,0.08487616868841305,Oligodendrocytes,resilient
1288,Cndp2,0.5017234246445672,Oligodendrocytes,resilient
4608,Plcb1,-1.9135672071618581,Oligodendrocytes,resilient
1668,Depdc5,0.36695198722455497,Oligodendrocytes,resilient
3498,Mars,0.9317004104706363,Oligodendrocytes,resilient
6492,Tmem127,0.5584327831309865,Oligodendrocytes,resilient
1871,Edem1,0.5728657993619984,Oligodendrocytes,resilient
6170,Strn3,0.0698054504528229,Oligodendrocytes,resilient
318,Ahcyl2,0.007946883798476854,Oligodendrocytes,resilient
842,Brinp3,-1.432770617697665,Oligodendrocytes,resilient
4569,Pik3r2,0.9396953825378943,Oligodendrocytes,resilient
1523,Cyb561d2,0.47611870186642086,Oligodendrocytes,resilient
1658,Dele1,25.56340650051219,Oligodendrocytes,resilient
4247,Oaz1,0.4084305211104282,Oligodendrocytes,resilient
5080,Rae1,0.6254620487438525,Oligodendrocytes,resilient
1839,Dvl3,0.3364854375542828,Oligodendrocytes,resilient
1801,Dpysl2,-0.24600482355257225,Oligodendrocytes,resilient
1352,Copg2,0.26917475680122976,Oligodendrocytes,resilient
3919,Napepld,0.5152318559028489,Oligodendrocytes,resilient
6022,Spata2,0.45489775013730516,Oligodendrocytes,resilient
1858,Ebag9,0.6141778601148483,Oligodendrocytes,resilient
7214,Zc3h18,0.549598983274723,Oligodendrocytes,resilient
410,Ankrd12,0.11838743466821999,Oligodendrocytes,resilient
7075,Wasf3,0.21816686445933306,Oligodendrocytes,resilient
3012,Ints1,0.6451660446695402,Oligodendrocytes,resilient
539,Arl4a,0.1554757485440363,Oligodendrocytes,resilient
